ER72001,ER72002,ER72017,ER72018,ER72195,ER72217,ER72231,ER73069,ER76897,ER76962,ER77249,ER77255,ER77588,ER77591,ER77599
1,2350,33,1,5610,13.25,0,6000,1,0,22,560,9940,3,13
1,2569,78,1,0,0,0,0,1,23,0,0,89012,2,16
1,2119,52,1,850,0,0,100000,1,1,47,1864,250504.86,2,16
1,383,70,2,0,0,0,0,1,36,0,0,56840,4,12
1,1232,65,1,6320,33,11,60000,3,18,49,2205,60852,4,12
1,753,36,1,1020,0,11,100000,1,12,49,1960,78440,4,17
1,865,74,1,2100,250,0,0,1,16,51,1275,48510,3,17
1,1746,56,1,5000,0,0,69000,1,9,31,1185,72612,4,12
1,2800,34,1,6320,28,2,90000,1,99,48,3107,41769.7,4,12
1,3285,48,1,540,37,6,75000,1,4,51,2530,71540,3,9
1,3333,26,1,910,0,0,50000,1,2,50,2772,73930,3,16
1,666,45,2,350,0,5,47000,1,1,50,2250,48198,2,17
1,1319,43,1,7350,32.63,2,105000,1,3,51,3260,137724,4,16
1,1284,49,1,2200,0,8,110000,1,0,50,1488,43410,4,17
1,744,47,1,0,0,0,0,1,0,0,0,72255,3,16
1,1410,87,1,0,0,0,0,1,31,0,0,54328.68,1,16
1,2292,58,2,1020,0,3,46978,1,28,35,1400,56900,1,16
1,271,70,1,0,0,0,0,1,16,0,0,56160,3,16
1,825,33,1,20,0,3,292160,1,1,47,2115,164819,3,16
1,1044,28,2,4920,0,0,0,1,1,52,1300,95100,3,17
1,514,40,1,540,0,13,300000,1,16,51,2550,116250,3,16
1,632,64,1,9130,0,8,52000,1,46,32,1340,92212,1,12
1,185,95,1,0,0,0,0,1,35,0,0,64046.69,4,17
1,987,66,1,8800,0,0,11751,1,8,45,515,59486,4,14
1,10,72,1,205,0,0,0,1,30,52,1560,35244.15,2,17
1,1161,50,1,110,0,3,99000,1,1,50,2241,113080,2,17
1,1038,43,1,120,0,20,109000,1,0,49,2196,65491.16,2,16
1,519,55,1,1460,0,11,120000,1,99,48,2400,130660,2,17
1,915,37,2,950,0,0,21000,1,11,43,1290,47732,3,14
1,1142,46,2,4110,2.13,14,10000,2,0,50,1506,11320,2,12
1,8233,71,1,0,0,0,0,2,14,0,0,53452,1,16
1,9003,43,1,1050,0,2,85000,2,1,51,2056,117452,1,15
1,8456,33,1,700,0,0,0,2,9,51,1785,51600,1,14
1,633,38,1,50,0,6,132000,1,2,47,2133,85305.06,2,16
1,211,66,1,0,0,0,0,1,10,0,0,83680,2,16
1,690,34,1,2100,0,4,80000,1,8,51,2570,39070,2,17
1,1371,75,1,0,0,0,0,1,23,0,0,45386.85,3,9
1,1966,52,1,9130,0,0,48000,1,4,49,2205,70970,3,12
1,2496,33,1,6320,15,4,26000,1,5,51,2048,39940,3,12
1,1374,25,2,4720,26.97,1,67000,1,4,51,2560,42414,3,13
1,1879,53,1,7220,19.18,8,46000,1,16,51,2253,37432,3,14
1,2029,21,1,6200,23.5,1,40000,1,2,51,2550,43338.46,3,13
1,7005,78,2,2600,60,0,1500,1,24,50,250,17731.23,1,15
1,9495,41,1,4010,14,4,30000,7,15,49,3528,95849,1,16
1,4677,89,2,0,0,0,0,1,30,0,0,30924.95,4,12
1,8180,53,1,6200,0,5,120000,1,11,51,2295,75860,4,13
1,5712,28,2,50,0,1,96000,1,2,50,2016,39738,4,16
1,9226,25,1,1540,39,0,47000,1,6,51,2550,56572,4,12
1,5491,46,1,0,0,0,0,1,3,0,0,49004,4,12
1,8171,33,1,735,0,0,140000,1,10,49,2214,110980,4,17
1,769,37,1,9240,30,9,62000,1,5,39,1698,60530.23,1,14
1,954,21,1,9200,28,0,33000,1,3,50,2772,42613.23,1,12
1,809,71,1,0,0,0,0,1,10,0,0,53260,1,12
1,805,46,1,6200,0,22,60000,1,7,50,2850,64200,1,12
1,538,39,1,50,0,1,100000,1,4,51,2040,90768.36,3,16
1,47,74,2,0,0,0,0,5,27,0,0,29261,4,14
1,1090,53,1,5700,0,27,53000,1,8,48,2023,62038.49,2,12
1,457,42,1,3850,0,11,50000,1,2,48,2410,50482,2,16
1,465,71,1,205,0,0,0,1,19,52,2080,30695,2,14
1,886,38,1,2320,0,19,55000,1,3,52,2600,78160,2,17
1,1853,67,1,5620,0,0,2800,1,14,14,358,24518,3,13
1,2745,63,1,0,0,0,0,1,11,0,0,19068.96,2,12
1,2426,48,1,3710,0,16,125000,1,1,50,1984,136279.44,2,17
1,2007,61,1,0,0,0,0,1,10,0,0,33096,2,99
1,6126,57,1,9600,26.03,13,51967,1,5,48,2031,22096.16,3,12
1,8574,33,1,2000,225,0,18000,1,2,26,78,25540,3,16
1,6062,70,1,2310,0,48,12000,1,15,50,1750,101666,3,17
1,5374,28,1,7420,36.72,5,86000,1,2,51,2530,72280,3,14
1,2905,86,1,0,0,0,0,1,3,0,0,98700,3,16
1,3068,59,1,20,0,5,180000,1,1,49,2470,106100,3,16
1,3434,57,1,50,0,16,310000,1,33,48,2385,92610,3,16
1,3315,26,1,4840,0,4,110000,1,3,49,1944,80800,4,16
1,3266,24,1,735,0,0,20000,1,0,43,1495,41640,1,16
1,7656,64,1,0,0,0,0,1,27,0,0,46362,4,14
1,7373,71,1,0,0,0,0,1,8,0,0,44898,4,17
1,8509,48,1,4750,13,4,22000,1,14,50,2182,41960,4,13
1,7417,45,1,1020,0,22,120000,1,6,47,2330,77757.9,4,17
1,9151,40,1,3060,0,2,400000,1,2,45,4470,120524.7,2,17
1,6272,38,2,0,0,0,0,1,1,0,0,18890,4,16
1,6159,28,2,3500,12,3,16000,1,1,24,1000,23713.55,4,13
1,8500,40,1,0,0,0,0,7,11,0,0,134002.35,4,16
1,8583,39,1,1007,17,1,40000,1,3,50,2000,37610,4,14
1,5113,64,2,0,0,0,0,7,21,0,0,14840.14,4,8
1,5493,40,2,2025,0,14,75000,7,10,43,1712,62566,4,14
1,7003,39,2,0,0,0,0,1,8,0,0,23406.03,4,12
1,8006,39,2,5700,17,0,25000,1,8,52,1664,40580,4,14
1,7679,35,1,6820,16,0,4625,1,3,11,491,43562,4,14
1,8652,34,1,6200,0,11,78000,1,14,49,2470,100866,4,12
1,6547,32,2,3535,16.13,2,36000,1,6,51,2140,21721.44,4,12
1,8220,20,1,8040,16,0,10000,1,0,49,1470,35650,4,12
1,5728,63,1,9130,17,3,75000,7,5,51,3825,40360.38,4,12
1,9064,72,1,0,0,0,0,7,25,0,0,33006,4,10
1,7327,48,1,9000,0,14,70000,1,99,44,1748,73230,4,13
1,5662,47,1,9600,0,0,36843,7,9,51,2222,55387.03,4,13
1,9206,38,1,7315,14,0,90000,1,4,19,925,65237.69,4,12
1,5534,60,1,7700,32,42,155000,1,40,49,2552,53417.98,4,11
1,8268,22,1,4250,0,2,40000,1,4,51,2827,52479.74,4,16
1,6826,49,1,8620,37,18,96000,1,11,43,2580,148200,1,16
1,7415,46,1,950,28.25,7,67382,1,3,48,2586,66916,1,16
1,8834,45,1,120,0,19,180000,1,20,48,2160,251140,1,17
1,5448,39,2,3500,14.39,4,38000,1,2,51,2056,51380,1,13
1,9128,38,1,6200,0,0,0,1,15,52,2322,49368.41,1,11
1,7715,35,1,6260,0,0,0,1,2,49,2205,82560,1,11
1,7601,21,1,6260,12,0,20000,1,3,50,2000,36040,1,12
1,5388,69,2,0,0,0,0,1,20,0,0,36294,2,14
1,5816,66,1,0,0,0,0,1,15,0,0,103391.01,2,16
1,4591,70,1,0,0,0,0,1,16,0,0,102061,2,17
1,4603,70,1,0,0,0,0,1,16,0,0,67964,2,17
1,6273,44,2,735,0,0,38000,1,1,18,720,77316,4,17
1,6904,40,1,800,0,19,176293,1,1,51,2550,140990,2,16
1,4835,29,1,1060,0,4,55000,4,3,49,1970,75099.88,2,16
1,664,44,1,410,0,0,140000,1,99,52,2080,94004.96,3,16
1,653,77,2,0,0,0,0,1,23,0,0,17859.01,4,14
1,857,52,1,4110,11,5,34000,1,22,50,1339,26992,4,12
1,4825,90,2,0,0,0,0,1,50,0,0,26197.37,2,12
1,4577,69,2,0,0,0,0,1,11,0,0,54160,2,14
1,4583,65,1,410,0,0,0,1,14,52,2600,96500,2,13
1,6191,71,1,6260,0,47,26000,1,25,52,520,19166.64,2,15
1,4786,41,1,6440,23,2,46000,1,3,51,2040,31520,2,16
1,9138,39,2,4230,50,0,0,1,10,52,2080,36715,2,14
1,4518,39,1,4610,11,6,25000,1,1,52,2085,38718,2,16
1,8619,39,1,230,0,0,86000,1,9,50,2750,48820,2,17
1,8262,36,1,220,28,3,9999999,1,9,30,600,61780,2,12
1,5385,37,1,4700,998,1,35000,1,5,52,2006,56549,2,16
1,7320,42,1,2750,0,17,55000,1,23,52,2080,58820,3,14
1,9447,37,2,3500,0,0,25000,1,0,27,810,44660,1,14
1,9270,33,2,3310,29.25,7,10000,1,0,49,980,89957,1,15
1,8858,28,1,6200,40,0,40000,1,6,51,2048,43988,1,11
1,8375,29,1,840,0,1,60000,1,10,51,2550,53544,3,16
1,811,67,1,0,0,0,0,1,15,0,0,29400.57,4,14
1,926,46,1,3930,14,5,23880,1,2,51,3036,41240.86,4,16
1,733,44,1,4600,0,0,3000,1,3,36,720,13865,4,13
1,1096,23,1,5620,11.25,0,17000,1,5,35,1133,31478.02,3,12
1,923,20,2,4020,12,1,3500,1,0,23,802,4792,4,12
1,1113,44,2,0,0,0,0,1,2,0,0,18906,4,14
1,21,87,2,0,0,0,0,1,6,0,0,24537,2,12
1,515,64,1,0,0,0,0,1,99,0,0,30436,2,12
1,8303,47,1,2200,27,9,46000,1,4,52,2080,86806,2,17
1,5660,40,1,4900,39,6,43000,1,3,52,1560,34380,2,17
1,8631,37,1,4700,0,13,130000,1,0,47,2124,90857.09,2,17
1,6643,72,1,0,0,0,0,1,19,0,0,79332,2,16
1,4641,76,1,0,0,0,0,1,19,0,0,33585,2,16
1,5897,43,1,3160,0,19,95000,1,1,48,2880,118788,2,17
1,7060,48,1,5000,0,27,72000,1,16,46,2530,131670,2,12
1,759,50,1,2100,25,0,0,2,15,49,3166,56374.68,2,17
1,9289,54,1,7140,33.6,27,72000,1,6,47,2021,55906,2,14
1,8564,55,1,2900,0,0,175000,1,32,49,1960,108448,2,16
1,5087,81,1,0,0,0,0,1,52,0,0,49372,2,15
1,9410,66,1,1006,0,21,89900,1,99,52,2080,68985.01,2,17
1,1750,65,2,740,0,3,180000,1,8,49,2450,41944,3,17
1,1402,36,1,7200,20,7,46000,1,99,52,2064,39230,2,14
1,2360,59,1,7700,0,20,40800,1,16,52,3120,111911.3,2,12
1,2575,35,2,530,0,15,63000,1,3,48,2410,50940,2,12
1,2421,32,1,9130,0,0,17000,1,4,45,3218,41470,2,14
1,1895,39,1,430,0,4,46000,1,99,42,2310,55474,1,16
1,2880,39,1,3850,28,13,80000,1,12,50,2098,53998.44,2,16
1,2592,38,1,8740,22.36,14,56000,1,6,51,2040,54412,2,11
1,285,82,1,0,0,0,0,2,30,0,0,22426,1,14
1,8157,66,1,1550,0,0,10000,1,10,4,160,103070,1,16
1,4923,60,1,740,0,31,110000,1,29,49,2470,47389.62,3,16
1,4698,60,1,1410,0,35,400000,1,7,50,3000,77420,2,16
1,6007,55,2,350,0,5,68000,1,15,49,2460,55975,3,14
1,9519,24,1,1010,0,0,52000,1,3,50,1992,57824,4,16
1,6780,21,1,4130,0,0,30000,1,3,48,2410,36724,3,13
1,3965,63,1,220,0,0,40000,1,18,47,1645,81820,4,11
1,4060,66,2,3255,44.03,22,92000,1,18,47,1880,39152.13,2,17
1,3934,39,1,0,0,0,0,1,12,0,0,92040,4,11
1,4435,39,1,3010,0,0,150000,1,7,50,1750,83980,4,17
1,5128,76,1,0,0,0,0,7,25,0,0,53880,3,15
1,5902,47,1,4850,0,0,107000,1,2,50,1984,117610,3,16
1,6195,21,2,5240,10,0,2000,1,0,16,640,30898.45,3,12
1,7504,65,1,4210,0,0,5320,1,21,35,875,67264,3,11
1,5341,44,1,850,0,20,0,1,8,52,3640,249840,3,16
1,5940,23,1,6260,16.5,0,9999998,1,3,52,2080,23171.41,3,12
1,8610,40,1,2000,0,0,2832,1,0,52,155,46256.36,6,12
1,7555,37,2,1965,0,5,26297,1,1,51,2550,22025.6,6,17
1,9525,68,1,4700,0,25,34748,1,20,50,1984,49444.77,6,17
1,8907,33,2,430,0,2,20362,1,0,50,1736,19554.7,6,16
1,8655,30,1,4250,0,0,0,1,0,0,0,37438.24,6,12
1,5535,61,1,0,0,0,0,1,18,0,0,107620,1,16
1,8237,72,1,4700,0,54,125000,1,34,47,2820,102406.29,4,17
1,9378,44,1,4710,0,21,1500000,1,7,48,2385,391580,4,16
1,8266,37,1,4920,0,14,415000,1,6,47,2330,185716.77,4,16
1,2904,75,1,0,0,0,0,1,21,0,0,69528,2,13
1,2988,47,1,50,0,5,215000,1,3,49,1960,110000,3,13
1,3180,42,1,360,0,4,55000,1,0,50,2000,69680,1,16
1,3192,26,1,1006,0,1,70000,1,1,49,2695,70000,3,17
1,3431,23,1,6200,16,1,58000,1,3,51,2550,78440.13,3,13
1,7490,37,1,2320,0,5,54000,1,6,50,2250,63067.29,3,16
1,6184,33,1,9810,0,16,48000,1,10,50,2381,51740,6,15
1,5412,32,1,1020,0,3,74000,1,8,51,2040,86180.86,3,16
1,812,78,1,0,0,0,0,1,20,0,0,44065,2,13
1,836,54,1,2540,12,2,14100,1,1,52,1806,40483,2,17
1,853,23,1,3740,15,2,35600,1,1,49,2465,33925.66,2,14
1,45,26,1,6230,40,0,60000,1,4,50,2250,47898,2,14
1,4857,84,1,0,0,0,0,1,29,0,0,32204.65,4,11
1,4867,58,2,4720,14.44,12,31000,1,20,44,1760,48874.06,4,10
1,4936,39,1,7210,10.6,4,20400,1,5,51,2040,50842,2,11
1,5847,38,1,6355,18,1,29000,1,3,47,1928,26500,4,15
1,6592,36,1,0,0,0,0,1,99,0,0,14266.19,4,15
1,4991,36,1,4760,0,6,52000,1,5,50,2761,51750,4,11
1,5056,35,1,7150,24.25,12,48000,1,11,49,2066,30533,4,14
1,9119,26,2,5700,12.5,0,23158,1,8,42,2711,30316,4,12
1,4836,66,1,8950,10,1,9600,1,14,50,1058,33392,2,11
1,5043,66,1,430,0,11,49000,1,14,50,1984,46711.97,4,13
1,4736,32,1,4700,0,8,55000,1,5,50,2510,60790,4,12
1,4667,74,1,0,0,0,0,1,22,0,0,68902.87,2,12
1,4764,50,1,2320,0,13,70000,1,3,52,1924,73212,2,16
1,9232,35,2,5000,16,0,11000,1,6,52,1300,39044,3,14
1,3635,61,1,8450,0,31,0,1,9,52,2600,74280,2,10
1,3794,41,2,4030,10,0,30000,1,21,45,2470,42070,3,17
1,3663,25,1,9510,20.79,4,30000,1,2,49,2940,102865,2,12
1,3818,21,1,3930,11.75,0,25000,1,2,48,2025,18395,3,11
1,2936,63,1,0,0,0,0,1,8,0,0,60698,3,17
1,3394,38,1,1050,21.29,0,9999998,1,8,20,734,36949.85,2,14
1,3259,34,1,3255,31,5,105000,1,7,51,2628,79760,2,15
1,2979,30,1,5240,0,3,46000,1,6,50,2040,17948,2,16
1,3216,61,1,4760,14,14,30000,1,99,32,1236,47500,2,14
1,2929,31,1,4700,0,4,90000,1,3,47,2124,73760,3,16
1,7045,70,2,0,0,0,0,1,6,0,0,38356,2,11
1,8650,23,1,9130,15,0,40500,1,5,52,2822,72055.2,2,11
1,5786,21,2,4600,0,0,9000,1,0,26,526,12480,2,14
1,8545,57,1,300,0,22,96000,1,99,48,2178,72744,2,16
1,9252,46,2,3500,21.33,2,45000,1,10,51,2313,34540,2,14
1,4718,27,1,5610,16.5,6,32000,9,5,40,1588,36760,2,14
1,706,84,1,0,0,0,0,1,30,0,0,35684,3,12
1,599,61,1,0,0,0,0,1,9,0,0,33803.97,3,10
1,262,59,1,7000,50,0,0,1,7,45,894,41130,3,9
1,919,33,1,6765,0,0,55000,1,3,51,1530,77800,3,15
1,4557,81,1,0,0,0,0,4,25,0,0,30940,2,16
1,8368,48,1,3050,0,16,135000,4,3,47,2190,77550,2,17
1,9544,27,2,1610,0,3,25000,1,5,50,2259,17275.51,2,17
1,7332,50,1,1006,0,0,100000,1,99,50,2500,81980,2,16
1,6745,70,1,4700,0,0,40000,1,14,48,2360,73800,4,17
1,5533,69,2,0,0,0,0,7,19,0,0,11280,4,16
1,5311,68,1,0,0,0,0,1,99,0,0,55753.75,4,14
1,5520,87,2,0,0,0,0,1,7,0,0,29594.22,4,17
1,9457,54,1,4820,0,6,1200000,1,31,48,2400,474032.3,1,16
1,1924,55,1,20,0,0,100000,4,9,50,2250,184612,4,16
1,2493,24,1,820,0,4,65000,1,1,50,2000,77286,4,16
1,2512,55,1,3010,0,28,150000,1,0,48,1728,128116,4,17
1,1584,85,1,0,0,0,0,1,59,0,0,140519.95,4,17
1,5431,40,1,4020,0,2,9999998,2,15,49,2040,41019.88,3,13
1,7339,39,1,2100,0,13,120000,1,0,49,3444,125000,1,17
1,7383,65,1,9520,48.5,11,97000,1,9,52,2080,70450.89,1,99
1,9608,51,1,310,0,9,120000,1,29,50,2976,252817.19,1,16
1,960,81,2,0,0,0,0,2,0,0,0,40190,3,8
1,7211,39,2,4820,0,20,625000,1,2,49,2214,128368,3,16
1,7883,68,1,3540,100,10,24000,1,14,8,200,87224,3,16
1,5383,39,1,6200,0,19,9999998,1,4,49,2430,86743.43,3,14
1,9427,51,1,4850,0,0,200000,1,8,50,2500,153200,3,16
1,7537,40,1,430,0,18,112000,1,10,48,1920,100268,3,13
1,5223,42,1,2850,0,0,60000,1,24,48,1434,50520,4,16
1,9298,69,2,4900,0,0,2500,1,5,52,260,29992,2,16
1,7014,38,1,3300,35.5,1,80050,1,12,51,2159,35338,4,16
1,6006,36,2,4720,10.5,3,4500,9,99,50,496,13020,2,12
1,5214,36,1,726,19,0,18500,1,2,48,1440,50170,2,16
1,5822,34,2,2310,0,9,60000,1,0,41,1442,51540,2,17
1,7987,66,1,2040,0,3,24000,1,10,50,2850,33456.03,6,17
1,4807,62,1,3420,21,8,32500,1,9,49,1458,49677,4,14
1,6323,43,1,9810,0,22,98000,1,1,49,2482,88518.3,4,16
1,12,78,2,0,0,0,0,1,10,0,0,31719,2,15
1,1805,66,2,0,0,0,0,2,0,0,0,18952,3,11
1,2844,59,1,7750,19.4,29,60000,2,32,50,2550,37926,3,12
1,2120,46,2,3600,9,2,15184,2,1,52,2080,13464,3,10
1,1622,28,1,6050,10.75,2,18500,2,0,52,1806,27266,3,11
1,2092,27,2,7810,14.15,6,30000,2,1,51,2040,38248,3,15
1,2234,27,2,9130,0,0,30000,2,99,48,3360,28755.07,3,10
1,1780,24,2,4230,0,0,9999999,2,0,10,700,11444,3,11
1,2184,20,1,4020,0,0,500,2,99,8,96,6350.33,3,99
1,1947,47,1,0,0,0,0,2,28,0,0,21060,3,11
1,4588,68,1,0,0,0,0,1,15,0,0,30163.11,3,12
1,7725,67,1,0,0,0,0,1,14,0,0,30260,3,12
1,9342,35,2,5120,0,11,37000,1,5,49,1944,35415,3,14
1,260,94,2,0,0,0,0,1,0,0,0,20391,3,11
1,155,72,1,0,0,0,0,1,17,0,0,47331,3,16
1,491,92,1,0,0,0,0,1,35,0,0,82202,2,17
1,247,65,1,2100,0,0,0,1,5,50,1500,94440,2,16
1,122,34,1,1020,0,8,470000,1,1,49,1729,222560,4,16
1,284,32,1,2320,0,10,110000,1,2,52,2580,61270,2,17
1,916,28,1,0,0,0,0,1,1,0,0,113220,1,17
1,609,78,2,2320,0,0,2300,1,20,21,441,33977.03,2,17
1,3,75,2,0,0,0,0,1,7,0,0,48160,1,12
1,416,52,1,9620,0,0,16000,1,10,52,988,13773,1,99
1,877,51,1,6260,0,0,0,1,5,5,50,63021.16,1,12
1,7977,65,1,7000,0,19,79000,1,12,49,1960,43980,1,11
1,9286,44,2,430,0,0,72000,1,16,51,3048,38294.8,1,10
1,8426,26,2,5000,18.16,3,39000,1,3,51,2448,27324,1,14
1,7841,57,1,4200,0,3,5000,1,31,12,180,35439.63,1,16
1,5595,56,2,5700,16,5,24000,1,7,51,1417,35566,1,14
1,6651,50,1,6260,0,28,46800,1,8,52,3120,43547.92,3,12
1,9498,34,2,4700,23,14,60000,1,6,48,1920,39013.77,1,13
1,6539,31,1,6440,23,12,65000,1,13,51,2052,51598.93,1,12
1,7643,24,1,2910,0,2,9999998,1,0,51,2048,29055.07,1,14
1,158,73,1,2750,0,0,17900,1,19,52,3640,58843,2,16
1,1354,70,1,2100,0,0,74000,1,7,48,2375,47673.97,2,17
1,1175,42,1,5840,20,0,120192,1,7,45,2240,78185,2,14
1,182,37,1,4800,0,14,268000,1,7,46,2760,141792,1,16
1,35,74,1,0,0,0,0,1,22,0,0,49354.99,2,16
1,755,40,1,1320,0,18,110000,1,4,46,2300,61716.8,2,17
1,502,34,1,300,0,13,120000,1,0,50,2250,103260,2,16
1,8390,71,2,0,0,0,0,1,12,0,0,40720.71,2,17
1,9302,38,1,710,0,1,80000,1,0,48,2142,79720,2,17
1,218,46,1,60,0,8,145000,1,1,37,1850,88673.76,4,16
1,157,78,1,5420,0,0,600,1,21,4,60,47140,2,16
1,133,53,1,5620,15.4,6,32000,1,12,50,2000,18119.78,2,16
1,451,69,1,0,0,0,0,1,12,0,0,10633,3,6
1,162,35,1,4920,0,0,20000,1,9,51,1536,30612,2,14
1,85,64,1,0,0,0,0,1,12,0,0,39095,2,10
1,905,70,2,0,0,0,0,1,12,0,0,18610,3,16
1,2829,46,1,1540,23,2,47800,1,99,51,2040,68844.87,3,14
1,2343,43,1,1550,36,0,125000,1,11,52,3640,142120,3,13
1,1524,36,1,6310,25,7,72000,1,15,50,3072,41924,3,12
1,577,42,1,9130,0,1,77000,2,4,51,3570,58200,3,12
1,735,62,1,6420,18,0,0,1,5,48,1200,36344,2,12
1,330,70,1,6420,0,0,1200,1,14,17,510,28170,2,12
1,294,72,2,5700,17,22,28728,1,16,50,2000,28937.62,2,15
1,468,76,1,0,0,0,0,1,33,0,0,74776,2,17
1,461,45,1,300,0,0,64000,1,99,49,2706,63362,2,12
1,989,35,1,2330,17,2,30000,2,6,49,2440,65265.77,2,16
1,680,44,1,6200,0,0,0,1,26,50,2500,40651,2,12
1,3672,69,1,6260,0,0,3000,1,17,52,1040,27814.27,2,13
1,3556,64,2,5260,15.25,35,10300,1,11,52,676,25402.14,2,13
1,3564,75,1,0,0,0,0,1,23,0,0,32778.65,2,12
1,3717,46,2,5120,18.75,4,37000,1,12,48,1936,25684,2,13
1,3614,49,1,7000,0,0,0,1,25,52,3640,45400,2,13
1,3608,42,1,6260,18,0,26000,1,1,52,2080,11930,2,11
1,3568,38,1,6260,11,2,20000,1,7,51,1799,12876,2,11
1,3579,44,1,7750,16,1,37000,1,12,50,2000,50374.73,2,15
1,3822,27,1,8140,26.5,13,85000,1,2,50,2600,36079.95,2,13
1,6800,75,1,6050,15,0,15000,1,23,51,2040,83100,3,12
1,8174,40,1,205,0,26,50000,1,5,51,2560,77780,3,10
1,8273,30,1,220,0,0,11000,1,3,50,2000,59520,3,13
1,8753,20,2,4110,3.15,2,6000,1,0,51,1530,31450,3,12
1,8558,49,1,1360,0,8,90000,1,1,51,2040,88650,3,14
1,9335,33,1,6440,0,23,52000,1,5,52,2080,68420,3,12
1,8351,55,1,4840,998,12,51000,1,35,50,2000,51313.61,3,11
1,63,85,1,0,0,0,0,1,34,0,0,17062,3,12
1,28,61,1,230,0,7,160000,1,4,49,1984,104209,3,17
1,1309,26,1,2830,0,3,55000,1,3,44,1768,77470,3,16
1,6600,49,1,3800,23.66,11,40000,1,7,52,2374,50920,3,12
1,3126,40,1,5550,29.8,15,73000,1,4,47,2115,73690,2,15
1,3089,28,1,7700,17,0,40000,1,8,51,2134,38072,2,12
1,3344,25,1,2160,10,0,12500,1,1,32,951,56434.2,2,17
1,3176,49,1,6730,24,0,50000,1,14,47,2195,100048,2,12
1,3056,46,1,9130,0,23,70000,1,25,47,1880,52420,2,12
1,1,61,2,0,0,0,0,1,30,0,0,8264,2,12
1,5655,70,1,2110,0,0,8000,1,15,2,80,163560,4,16
1,6661,41,1,1360,0,14,98000,1,2,47,2133,58110,2,16
1,9022,36,2,4610,0,0,27500,1,4,52,2080,16497.4,4,12
1,7877,49,1,4210,0,2,75000,1,0,50,2500,87940,4,16
1,6697,31,1,3800,0,6,52000,1,4,45,3368,71180,4,12
1,5169,66,1,6200,0,12,9999998,1,44,48,2304,46490,4,11
1,7720,37,2,2310,0,13,83443,1,4,51,2056,31574.59,3,17
1,7764,47,1,4000,19,1,40000,1,1,51,2295,55026,1,13
1,8806,44,1,430,0,0,41600,1,8,52,3380,55788.49,1,12
1,7533,46,1,2100,0,8,123000,1,8,49,2450,75678,1,17
1,9041,43,1,7900,35.57,4,72000,1,7,49,2187,77625.5,1,12
1,4914,38,1,5610,20,2,35000,1,19,48,2028,82240,1,12
1,8364,31,1,4850,0,4,106000,2,1,50,1992,51382.74,3,16
1,8827,29,1,9350,13.69,3,26000,1,0,51,2570,17237.06,3,12
1,9460,22,1,4200,0,1,9999998,1,4,51,2040,31325.13,3,13
1,8820,43,1,6260,42.7,18,80000,1,5,52,2080,67500,1,10
1,2510,63,1,2900,22,2,50063,1,11,49,2018,117208,3,17
1,2664,24,1,7810,12,1,21960,1,6,51,2040,42476,3,13
1,2316,55,1,910,0,14,106000,1,3,46,1978,58885,3,16
1,1508,26,1,3050,0,2,115500,1,1,51,2193,43462,3,17
1,2807,60,2,2000,0,0,14000,1,20,34,1220,32600,3,12
1,9429,76,2,0,0,0,0,1,15,0,0,21940,3,10
1,7435,59,2,4600,0,0,2400,1,5,52,3744,10719.23,3,12
1,7379,56,1,7220,15.5,14,26471,1,3,50,1984,26328,3,12
1,8401,35,1,4220,14,12,25000,1,6,51,2142,28636,3,10
1,6935,35,1,9130,0,0,50,1,0,1,8,38026,3,12
1,2987,74,1,0,0,0,0,1,22,0,0,50895,3,14
1,3364,47,1,0,0,0,0,3,99,0,0,26903.66,3,13
1,9345,24,1,3740,13.13,1,35000,1,0,51,4301,35198,3,14
1,5089,42,1,2100,0,11,80000,1,5,49,1988,102590,3,17
1,6051,80,1,0,0,0,0,1,36,0,0,15760,2,15
1,4587,70,2,0,0,0,0,1,24,0,0,38460,4,14
1,7212,46,1,3060,114,0,298000,1,4,48,2640,122810,1,17
1,4563,43,2,0,0,0,0,1,5,0,0,34010.73,2,12
1,7860,26,2,4010,14.6,5,40000,1,0,48,2410,24674,4,12
1,7296,49,1,7730,0,0,10000,1,99,20,1287,32932,2,99
1,9030,68,1,7260,20.89,14,45000,1,33,45,1800,47353.65,4,14
1,8901,42,1,4650,50,0,3500,1,3,52,1040,28237.36,4,99
1,7700,42,1,410,16,4,9000,1,13,52,520,44340,3,12
1,8249,22,1,1340,0,0,5000,1,2,52,1300,28310,4,16
1,3476,73,1,5860,0,0,1875,1,21,52,104,52832,2,15
1,3578,50,1,7700,33.85,28,88270,1,3,46,2006,118721.53,2,14
1,3833,45,1,1430,0,5,120000,1,27,47,2370,114096,2,16
1,5706,76,1,0,0,0,0,1,45,0,0,57558.81,3,17
1,127,51,1,6355,42.25,4,94000,1,13,49,2052,77160,1,12
1,956,48,1,160,0,18,130000,1,5,51,2550,113002,1,14
1,994,63,1,9130,28,37,61000,1,42,48,2154,37020,1,12
1,62,63,1,0,0,0,0,9,21,0,0,11621,4,12
1,5961,42,1,4320,30,0,90000,2,15,50,3000,214987.48,4,17
1,9082,46,1,3720,30,23,130000,2,99,48,2880,109900,1,12
1,2586,67,1,2200,0,4,40000,1,11,49,2460,97159.75,3,17
1,1461,51,2,9140,0,0,100,1,10,1,14,73962,1,12
1,2254,56,1,0,0,0,0,1,2,0,0,9600,3,14
